Index,Osoite,numero,postiosoite,X,Y
18906,Peltisepänkatu,5,53600,61.047204,28.181627
18907,Myllyläntie,94,53850,61.001026,27.998232
18908,Summankatu,10,53550,61.028766,28.21655
18909,Summankatu,10,53550,61.028814,28.216182
18910,Vahvialankatu,24,53550,61.02977,28.21868
18911,Vahvialankatu,24,53550,61.029741,28.218975
18912,Veistontie,52,53500,61.048894,28.255065
18913,Mikkelintie,421,53830,61.058423,28.002334
18914,Onninkatu,14b,53500,61.055797,28.239759
18915,Onninkatu,14b,53500,61.055745,28.24048
18916,Kantokatu,14,53100,61.062583,28.204284
18917,Luhtakatu,11,53100,61.062583,28.204284
18918,Näädänpolku,6,53300,61.068636,28.275527
18919,Snellmaninkatu,3c,53100,61.056795,28.182558
18920,Snellmaninkatu,3d,53100,61.056808,28.183059
18921,Summankatu,6,53550,61.029108,28.217415
18922,Summankatu,6,53550,61.029121,28.217026
18923,Karjalantie,2,53300,61.068561,28.253842
18924,Parkkarilankatu,41,53200,61.059066,28.23281
18925,Standertskjöldinkatu,9,53200,61.059066,28.23281
18926,Kangasmuukontie,3,54310,60.981974,28.163939
18927,Savonkatu,5,53100,61.052796,28.194078
18928,Antinkatu,2a,53420,61.063636,28.322982
18929,Laihalantie,386,54250,60.979426,28.414412
18930,Laihalantie,386,54250,60.979592,28.414863
18931,Laihalantie,381,54250,60.978229,28.415597
18932,Kankaansyrjä,32,54260,60.981845,28.319285
18933,Rapamäenkatu,3,53850,61.049043,28.115339
18934,Kuorimonkuja,25,53200,61.07417,28.244352
18935,Järviniitunkatu,5,53850,61.051161,28.064333
18936,Poimukuja,2,53850,61.051161,28.064333
18937,Rikkilänniementie,50,53650,61.004966,28.192004
18938,Puolakatu,30,53810,61.046183,28.134294
18939,Toikansuontie,21,53500,61.04271,28.18831
18940,Koskisenkatu,14,53300,61.069848,28.292551
18941,Ratakatu,47,53100,61.051836,28.204154
18942,Vahvialankatu,32,53550,61.029762,28.216625
18943,Vahvialankatu,32,53550,61.029844,28.216462
18944,Karhusjärventie,35,53300,61.03163,28.369331
18945,Karhusjärventie,48,53300,61.03163,28.369331
18946,Makasiininkatu,6,53300,61.077298,28.280583
18947,Makasiininkatu,6,53300,61.07721,28.280376
18949,Kariharjunkuja,6,53850,61.05208,28.061549
18950,Kariharjunkuja,6,53850,61.051938,28.061396
18951,Aittakatu,16,53100,61.047326,28.184131
18952,Ojalankuja,7,53550,61.030904,28.21839
18953,Ojalankuja,7,53550,61.030961,28.218059
18954,Snellmaninkatu,3c,53100,61.056945,28.182767
18955,Pitkäkallionkatu,7,53850,61.055429,28.065088
18956,Peltisepänkatu,5,53600,61.046943,28.181691
18957,Toikansuontie,8,53500,61.04341,28.199576
18958,Lavolankatu,16,53600,61.047236,28.179035
18959,Ojalantie,84,54260,61.030296,28.229065
18960,Ojalantie,86,54260,61.030296,28.229065
18961,Merenlahdentie,33,53850,61.045808,28.107004
18962,Merenlahdentie,33,53850,61.045987,28.10701
18963,Tuomikatu,28,53810,61.040213,28.114696
18964,Pitkäkallionkatu,29,53850,61.055711,28.065653
18965,Pitkäkallionkatu,29,53850,61.055785,28.065396
18966,Telkänkatu,3,53830,61.035368,28.051679
18967,Yliopistonkatu,34,53850,61.065504,28.094165
18968,Telkänkatu,7,53830,61.034734,28.051195
18969,Tähystäjänkaari,6,53850,61.042532,28.073376
18970,Knuutilankatu,8,53300,61.063167,28.275603
18971,Valto Käkelän katu,28,53130,61.067806,28.203501
18972,Pikisaarenkatu,8,53900,61.069144,28.176996
18973,Pikisaarenkatu,8,53900,61.069346,28.177504
18974,Pohjosentie,36,54300,60.985958,28.002176
18975,Pohjosentie,36,54300,60.985826,28.001747
18976,Puustellintie,5,53200,61.065108,28.223002
18977,Poikkitie,57,53650,61.036301,28.175852
18978,Poikkitie,69,53650,61.035354,28.17528
18979,Poikkitie,62,53650,61.035724,28.176053
18980,Leppäkatu,4,53300,61.075536,28.307037
18981,Itsenäisyydenkatu,2,53300,61.073638,28.256304
18982,Luukkaankatu,25,53300,61.073638,28.256304
18983,Itsenäisyydenkatu,2,53300,61.07388,28.256313
18984,Luukkaankatu,25,53300,61.07388,28.256313
18985,Kotikolonkatu,34,53850,61.054892,28.055697
18986,Kotikolonkatu,4,53850,61.051171,28.056148
18987,Kotikolonkatu,4,53850,61.051111,28.055794
18988,Vanerikatu,2,53900,61.063793,28.166607
18989,Vanerikatu,2,53900,61.06358,28.166284
18990,Moreenikatu,11,53810,61.041715,28.113378
18991,Inonkatu,8,53550,61.031191,28.214477
18992,Inonkatu,8,53550,61.031002,28.21447
18993,Puustellintie,5,53200,61.065252,28.222915
18994,Vahvialankatu,20,53550,61.030057,28.219765
18995,Vahvialankatu,20,53550,61.030069,28.219413
18996,Hämeenlahdentie,53,53830,61.059568,28.029195
18997,Puolakatu,30a,53810,61.046614,28.13429
18998,Muolaankatu,8,53550,61.031832,28.215094
18999,Muolaankatu,8,53550,61.031662,28.215032
19000,Vuohenkatu,6,53850,61.039265,28.098944
19001,Vuohenkatu,6,53850,61.0394,28.098967
19002,Kotikolonkatu,26,53850,61.05409,28.05606
19003,Kotikolonkatu,26,53850,61.05419,28.055878
19004,Toikkalantie,137,53850,61.00703,28.009461
19005,Toikkalantie,137,53850,61.006766,28.008769
19006,Korkea-ahon tie,691,54300,60.978014,28.084301
19007,Summankatu,8,53550,61.028924,28.216963
19008,Summankatu,8,53550,61.028972,28.216614
19009,Torppakyläntie,150,53830,61.033973,28.063572
19010,Ajurinkatu,4,53500,61.044054,28.215914
19011,Kaakkoiskaari,20,53500,61.046453,28.211709
19012,Keittämöntie,3,53200,61.065207,28.24261
19013,Martinpellontie,365,54260,60.999906,28.369425
19014,Martinpellontie,365,54260,60.999804,28.369698
19015,Martinpellontie,365,53100,60.999105,28.369539
19016,Liljankatu,9,53810,61.045434,28.119582
19017,Martinpellontie,365,54260,60.999908,28.369204
19018,Vaalimaantie,567,53650,60.999921,28.172436
19019,Vaalimaantie,570,53650,60.999695,28.17265
19020,Leirikatu,25,53600,61.053955,28.180711
19021,Kauppakatu,62,53100,61.053061,28.192606
19022,Savonkatu,2,53100,61.053061,28.192606
19023,Kaakkoiskaari,22,53500,61.045814,28.20687
19024,Kolokuja,4,53850,61.051547,28.057475
19025,Kiviesteenkatu,3,53850,61.04047,28.077528
19026,Kiviesteenkatu,3,53850,61.04064,28.077626
19027,Moreenikatu,24,53810,61.043043,28.116721
19028,Lavolankatu,1,53600,61.054135,28.171438
19029,Rentukankatu,5,53950,61.095587,28.139289
19030,Rentukankatu,5,53950,61.095625,28.138975
19031,Inonkatu,5,53550,61.031363,28.215335
19032,Inonkatu,5,53550,61.031167,28.215143
19033,Kivennavankatu,19,53550,61.034137,28.21931
19034,Kivennavankatu,19,53550,61.034202,28.219091
19035,Kivennavankatu,19,53550,61.034168,28.218904
19036,Koulukatu,30,53100,61.060772,28.193822
19037,Montolantie,178,53850,61.026169,28.105116
19038,Vuohenkatu,10,53850,61.026169,28.105116
19039,Poimukuja,6,53850,61.051668,28.063721
19040,Vainikkalantie,23,54260,60.974222,28.333898
19041,Tuulikintie,28,53500,61.056411,28.241302
19042,Valto Käkelän katu,36,53130,61.067287,28.206335
19043,Kivirannantie,41,54120,61.13233,28.42169
19044,Kyllikinkatu,5,53900,61.061386,28.181173
19045,Nuijamaantie,600,53300,61.032357,28.376415
19046,Kyllikinkatu,5,53900,61.061222,28.181482
19047,Peltisepänkatu,3,53600,61.047276,28.181629
19048,Peltisepänkatu,3,53600,61.047422,28.181357
19051,Kyllikinkatu,3,53900,61.061036,28.181197
19052,Mikonsaarentie,407,53300,61.097186,28.184084
19053,Koulukatu,25,53100,61.059564,28.190257
19054,Koulukatu,25,53100,61.059419,28.190474
19055,Armilankatu,37,53100,61.058328,28.2112
19056,Armilankatu,37,53100,61.058432,28.211574
19057,Hanhikempintie,258,54260,61.010786,28.200934
19058,Anni Swanin katu,2,53100,61.05994,28.193476
19059,Oikokatu,1,53100,61.05994,28.193476
19060,Poimukuja,8,53850,61.051965,28.063638
19061,Poimukuja,8,53850,61.051814,28.063411
19062,Vahvialankatu,18,53550,61.030224,28.220141
19063,Vahvialankatu,18,53550,61.030245,28.219809
19064,Poikkitie,228,53650,61.026052,28.182413
19065,Poikkitie,228,53650,61.025777,28.183032
19066,Liito-oravankaari,22,53850,61.052761,28.059497
19067,Liito-oravankaari,22,53850,61.052931,28.059522
19068,Muolaankatu,9,53550,61.032301,28.214853
19069,Muolaankatu,9,53550,61.032122,28.214772
19070,Kaipialantie,51,54260,61.024876,28.266515
19071,Kaipialantie,51,54260,61.024676,28.266803
19072,Vahvialankatu,27,53550,61.030714,28.216551
19073,Vahvialankatu,27,53550,61.030785,28.216664
19074,Kimpisenkatu,26a,53100,61.061595,28.194113
19075,Hölsäntie,80,53300,61.034326,28.337736
19076,Hölsäntie,80,53300,61.03456,28.337709
19077,Montolantie,178,53850,61.026803,28.103269
19078,Montolantie,178,53850,61.026794,28.10325
19079,Inonkatu,4,53550,61.030841,28.215482
19080,Kauriinkatu,23,53850,61.043933,28.095699
19081,Kotikolonkatu,6,53850,61.051564,28.055272
19082,Kotikolonkatu,6,53850,61.051604,28.055866
19083,Märkälänkaari,2,53850,61.052794,28.073519
19084,Märkälänkaari,2,53850,61.052991,28.073619
19085,Mattilantie,5,53650,61.038439,28.168452
19086,Ainonkuja,5,53500,61.055985,28.242694
19087,Vipusentie,19,53500,61.055985,28.242694
19088,Rentukankatu,19,53950,61.09422,28.14052
19089,Mäyränkatu,22,53850,61.041901,28.094962
19090,Kotikolonkatu,10,53850,61.05201,28.055713
19091,Kuusimäenkatu,16,53810,61.054432,28.1515
19092,Voisalmentie,19,53920,61.081871,28.150439
19093,Luhtikatu,6,53500,61.051714,28.239452
19094,Peltisepänkatu,3,53600,61.047324,28.182279
19095,Vanerikatu,4,53900,61.063922,28.166241
19096,Vanerikatu,4,53900,61.064076,28.166024
19097,Merenlahdentie,41,53850,61.046222,28.104666
19098,Liito-oravankaari,20,53850,61.053166,28.059326
19099,Liito-oravankaari,20,53850,61.053005,28.059283
19100,Sunilantie,108,54260,60.980457,28.297642
19101,Hämeenlahdentie,152,53830,61.063569,28.024933
19102,Sunilantie,108,54260,60.980526,28.296961
19103,Sunilantie,108,54260,60.980024,28.296959
19104,Sunilantie,108,54260,60.98002,28.299214
19105,Sunilantie,108,54260,60.979915,28.297971
19106,Sunilantie,108,54260,60.980064,28.298402
19107,Lauttaniementie,193,53850,61.075855,28.065088
19108,Totokatu,2,53810,61.039922,28.110779
19109,Puolakatu,37,53810,61.045899,28.134932
19110,Muolaankatu,6,53550,61.031639,28.215568
19111,Kuikankatu,7,53830,61.03679,28.049986
19112,Muinaisrantaraitti,1,53900,61.058624,28.169381
19113,Oppilaankatu,2,53100,61.048715,28.190535
19114,Oppilaankatu,2,53100,61.04894,28.19047
19115,Saarenmaankatu,4,53850,61.04533,28.073804
19116,Saarenmaankatu,4,53850,61.045427,28.074122
19117,Kuikankatu,23,53830,61.038349,28.047002
19118,Salpapuistonkatu,12,53850,61.044108,28.078521
19119,Ukonmäenkatu,4,53550,61.037044,28.227494
19120,Ukonmäenkatu,4,53550,61.037204,28.226704
19121,Myyränkatu,10,53850,61.042319,28.099957
19122,Pien-Punkaharjuntie,53,54120,61.129182,28.387644
19123,Pien-Punkaharjuntie,53,54120,61.129091,28.387696
19124,Katajasaarenkatu,6,53900,61.07382,28.17413
19125,Katajasaarenkatu,6,53900,61.073892,28.174114
19126,Vaalimaantie,436,53650,61.0044,28.164335
19127,Muolaankatu,1,53550,61.031827,28.21663
19128,Muolaankatu,1,53550,61.031668,28.21631
19129,Sunisenkatu,9,53810,61.050314,28.129885
19130,Huotarintie,69,53300,61.059101,28.300858
19131,Pursikatu,9,53900,61.064168,28.161673
19132,Laivastokatu,8,53900,61.063112,28.167545
19133,Muolaankatu,7,53550,61.032234,28.215313
19134,Muolaankatu,7,53550,61.032027,28.215342
19135,Makasiininkatu,1,53300,61.077576,28.279668
19136,Makasiininkatu,1,53300,61.077666,28.279597
19137,Hanhijärventie,190,53550,61.029305,28.215479
19138,Hanhijärventie,190,53550,61.0294,28.215908
19139,Hanhijärventie,190,53550,61.029452,28.215077
19140,Kaukaankatu,11,53200,61.06294,28.223419
19141,Kivikkokatu,2,53850,61.045013,28.108605
19142,Kivikkokatu,2,53850,61.044764,28.108393
19143,Kivikkokatu,2,53850,61.044909,28.10812
19144,Rullatehtaantie,12,53200,61.070397,28.226894
19145,Korkea-ahon tie,790,54300,60.96993,28.090177
19146,Rentukankatu,15,53950,61.094709,28.140055
19147,Kapteeninkatu,17,53600,61.04624,28.170721
19148,Suomalaisiintie,68,54120,61.120859,28.391066
19149,Suomalaisiintie,68,54120,61.120734,28.391023
19150,Rentukankatu,1,53950,61.096024,28.139565
19151,Kuikankatu,3,53830,61.036387,28.051121
19152,Karbonaattitie,36,53650,61.025024,28.185021
19153,Karbonaattitie,48,53650,61.024677,28.1856
19154,Karbonaattitie,36,53650,61.02528,28.18442
19155,Karbonaattitie,36,53650,61.025121,28.18521
19156,Karbonaattitie,48,53650,61.024749,28.185677
19157,Karbonaattitie,36,53650,61.02527,28.184623
19158,Karbonaattitie,36,53650,61.025359,28.184626
19159,Karbonaattitie,36,53650,61.025141,28.184951
19160,Neulasepänkatu,10,53100,61.064701,28.195267
19161,Neulasepänkatu,10,53100,61.064836,28.195161
19162,Rentukankatu,4,53950,61.095734,28.139925
19163,Rentukankatu,4,53950,61.095599,28.139976
19164,Tenhamoinkatu,19,53850,61.054165,28.052209
19165,Tenhamoinkatu,19,53850,61.054091,28.052485
19166,Puolakatu,47,53810,61.045679,28.137553
19167,Patterikatu,18,53850,61.046416,28.076192
19168,Järviniitunkatu,3,53850,61.05148,28.064807
19169,Poimukuja,1,53850,61.05148,28.064807
19170,Järviniitunkatu,3,53850,61.051788,28.064503
19171,Poimukuja,1,53850,61.051788,28.064503
19172,Järviniitunkatu,3,53850,61.051556,28.064328
19173,Poimukuja,1,53850,61.051556,28.064328
19174,Happotie,7,53920,61.06727,28.161101
19175,Ruutniemenkatu,22,53850,61.057492,28.068769
19176,Ruutniemenkatu,22,53850,61.057466,28.068583
19177,Seiskasiilontie,93,53650,61.026465,28.171065
19178,Poikkitie,127,53650,61.029956,28.175469
19179,Talpionmäentie,466,54260,60.9705,28.281607
19180,Tenhamoinkatu,28,53850,61.054516,28.052073
19181,Ukonsienenkatu,14,53550,61.034953,28.226339
19182,Ukonsienenkatu,14,53550,61.034939,28.225987
19183,Luukkaanrinne,3,53300,61.071551,28.252811
19184,Luukkaanrinne,3,53300,61.071536,28.252532
19185,Armilankatu,37,53100,61.058179,28.211713
19186,Luoteisenlahdentie,88,54960,61.106425,28.224449
19187,Keräniementie,44,54120,61.129886,28.41497
19188,Keräniementie,44,54120,61.130042,28.415589
19189,Kapteeninkatu,20,53600,61.046662,28.169625
19190,Ruutniemenkatu,14,53850,61.056553,28.069349
19191,Ruutniemenkatu,14,53850,61.056392,28.069251
19192,Korvasienenkatu,12,53550,61.035201,28.223776
19193,Ukonsienenkatu,28,53550,61.035201,28.223776
19194,Korvasienenkatu,12,53550,61.035289,28.223983
19195,Ukonsienenkatu,28,53550,61.035289,28.223983
19196,Orioninkatu,8,53850,61.053153,28.102537
19197,Orioninkatu,8,53850,61.053165,28.103204
19198,Pikisaarenkatu,8,53900,61.069045,28.177029
19199,Terminaalinkatu,2,53420,61.057464,28.318741
19200,Salpapuistonkatu,24,53850,61.045374,28.080749
19201,Kaivosuonkatu,1,53850,61.0543,28.095093
19202,Yhteistyönkatu,15,53300,61.068234,28.259981
19203,Ukonsienenkatu,8,53550,61.035407,28.226801
19204,Ukonsienenkatu,8,53550,61.035265,28.22661
19205,Myllymäenkatu,16,53550,61.039784,28.204382
19206,Ukonsienenkatu,5,53550,61.035141,28.225458
19207,Mustolankatu,60,53420,61.06448,28.322035
19208,Tuuhainmäenkatu,5,53850,61.049019,28.0963
19209,Juvakankatu,15a,53100,61.056814,28.202732
19210,Ukonsienenkatu,3,53550,61.035289,28.225963
19211,Muolaankatu,5,53550,61.032014,28.215842
19212,Muolaankatu,5,53550,61.031862,28.215743
19213,Valtakatu,58,53100,61.059577,28.193851
19214,Vahvialankatu,16,53550,61.030421,28.220149
19215,Vahvialankatu,16,53550,61.030391,28.220536
19216,Isopällinkatu,2a,53300,61.073687,28.292949
19217,Alangontie,20,53300,61.043821,28.303361
19218,Alangontie,20,53300,61.04378,28.303007
19219,Korpikunnaankatu,3,53850,61.051932,28.10255
19220,Korvasienenkatu,8,53550,61.035441,28.225099
19221,Korvasienenkatu,8,53550,61.035438,28.225377
19222,Joukahaisenkatu,41,53500,61.058043,28.246424
19223,Joukahaisenkatu,41,53500,61.057991,28.246255
19224,Joukahaisenkatu,41,53500,61.057924,28.24666
19225,Vanhanpellonkatu,7,53850,61.043931,28.072572
19226,Vanhanpellonkatu,7,53850,61.043942,28.072239
19227,Kisakatu,11,53200,61.058543,28.22914
19228,Kisakatu,11,53200,61.058363,28.229189
19229,Ukonsienenkatu,10,53550,61.035156,28.22681
19230,Ukonsienenkatu,10,53550,61.03504,28.226657
19231,Lönnrotinkatu,13,53600,61.056392,28.181394
19232,Yrjönkatu,6-8-a,53600,61.056392,28.181394
19233,Vihisentie,105,53300,61.118203,28.264661
19234,Vihisentie,105,53300,61.11807,28.264526
19235,Telkänkatu,7,53830,61.034914,28.051072
19236,Ukonsienenkatu,24,53550,61.034803,28.224112
19237,Ukonsienenkatu,24,53550,61.034927,28.224265
19238,Vihisentie,113,53300,61.11829,28.265946
19239,Vihisentie,113,53300,61.117888,28.265688
19240,Muolaankatu,3,53550,61.031902,28.216226
19241,Muolaankatu,3,53550,61.031788,28.215926
19242,Tellervonkatu,49a,53100,61.052456,28.202085
19243,Kyllikinkatu,6,53900,61.061955,28.180805
19244,Taipalsaarentie,1,53900,61.061955,28.180805
19245,Muolaankatu,10,53550,61.031837,28.214484
19246,Ojalankuja,1b,53550,61.031768,28.218201
19247,Ojalankuja,1a,53550,61.031516,28.218229
19248,Ojalankuja,1,53550,61.031634,28.218122
19249,Pekantie,6,53500,61.056642,28.247443
19250,Peltisepänkatu,10,53600,61.047842,28.182632
19251,Peltisepänkatu,10,53600,61.048154,28.18294
19252,Peltisepänkatu,10,53600,61.047829,28.183094
19253,Peltisepänkatu,10,53600,61.047465,28.182636
19254,Teollisuuskatu,1,53600,61.048406,28.176671
19255,Hopiamäentie,21,54300,61.024449,28.116585
19256,Hopiamäentie,21,54300,61.024713,28.117279
19257,Tupatallinkatu,5,53500,61.050866,28.267978
19258,Tenhamoinkatu,14,53850,61.053144,28.051898
19259,Ukonsienenkatu,6,53550,61.035616,28.226531
19260,Ukonsienenkatu,6,53550,61.035492,28.22636
19261,Yliopistonkatu,34,53850,61.064269,28.091398
19262,Kansolankatu,1,53300,61.071012,28.290986
19263,Kansolankatu,1,53300,61.071067,28.290896
19264,Rentukankatu,3,53950,61.095811,28.13926
19265,Rentukankatu,3,53950,61.095965,28.139154
19266,Heiskantie,58,54300,60.976499,28.076082
19267,Tilsalankatu,63,53850,61.038657,28.075152
19268,Pesäpuunkatu,2,53850,61.053762,28.05892
19269,Suopursunkatu,11,53850,61.053481,28.069486
19270,Korvasienenkatu,6,53550,61.035615,28.22568
19271,Korvasienenkatu,6,53550,61.035472,28.225563
19272,Tyysterniementie,19,53920,61.070344,28.155543
19273,Tyysterniementie,19,53920,61.07019,28.154648
19274,Pienniemenkatu,9,53850,61.060292,28.084611
19275,Lappeenkatu,3,53100,61.058352,28.195306
19276,Villimiehenkatu,10,53100,61.058352,28.195306
19277,Lappeenkatu,3,53100,61.058003,28.1952
19278,Villimiehenkatu,10,53100,61.058003,28.1952
19279,Kalevankatu,74,53300,61.069317,28.269902
19280,Väinämöisenkatu,71,53300,61.069317,28.269902
19281,Toikkalantie,460,54300,60.990946,28.05217
19282,Etelä-Puistokatu,21,53300,61.070658,28.25904
19283,Karjalantie,18,53300,61.070658,28.25904
19284,Kauppakatu,56,53100,61.053823,28.191709
19285,Väinölänkatu,2,53100,61.053823,28.191709
19286,Haukilahdentie,595,54120,61.126472,28.383032
19287,Toikkalantie,460,54300,60.990545,28.051769
19288,Toikkalantie,460,54300,60.990795,28.052036
19289,Tuomikatu,22,53810,61.041135,28.115135
19290,Ankkurikatu,10,53300,61.075727,28.302151
19291,Hanhijärventie,186,53550,61.030172,28.214994
19292,Hanhijärventie,186,53550,61.030131,28.215492
19293,Hanhijärventie,186,53550,61.029689,28.214772
19294,Liesharjunkatu,6,53850,61.053183,28.110891
19295,Hirsimäenkatu,2,53500,61.052168,28.264085
19296,Untamonkatu,56,53100,61.056624,28.204892
19297,Lentokentäntie,37,53600,61.040781,28.140247
19298,Tapionkatu,12,53500,61.058432,28.253831
19299,Tapionkatu,12,53500,61.058419,28.254312
19300,Montolantie,78,53850,61.02867,28.094524
19301,Pormestarinkatu,1,53100,61.057812,28.191377
19302,Raatimiehenkatu,19,53100,61.057812,28.191377
19303,Heinjoenkatu,7,53550,61.035006,28.216512
19304,Vahvialankatu,37,53550,61.031873,28.217484
19305,Vahvialankatu,37,53550,61.031794,28.21724
19306,Pitkäkallionkatu,4,53850,61.054834,28.066531
19307,Summankatu,14,53550,61.028989,28.215707
19308,Pelkolankatu,11,53420,61.047687,28.349559
19309,Ruutniemenkatu,21,53850,61.056903,28.070546
19310,Summankatu,1,53550,61.029686,28.217011
19311,Summankatu,1,53550,61.029515,28.217153
19312,Ukonsienenkatu,26,53550,61.035012,28.223879
19313,Ukonsienenkatu,26,53550,61.035099,28.224123
19314,Myllykallionkatu,6,53550,61.040472,28.207834
19315,Myllykallionkatu,6,53550,61.040328,28.207847
19316,Ukonsienenkatu,7,53550,61.035011,28.224916
19317,Töyrylänkatu,6,53550,61.037387,28.205384
19318,Kiertokatu,23,53850,61.047177,28.103107
19319,Puralantie,140,54310,60.968789,28.209215
19320,Ukonsienenkatu,22,53550,61.034586,28.224233
19321,Ukonsienenkatu,22,53550,61.034548,28.224546
